id_unidadegeradora;uge_id;instal;maquina;id_tpcombustivel;dtini_oper;din_des;din_iniapur
1973;SPHBE-0UG7 ;IVX108;IVX1082028;HD;1938-04-01 00:00:00;;1996-01-01 00:00:00
1974;SPHBE-0UG6 ;IVX108;IVX1082029;HD;1948-01-02 00:00:00;;1996-01-01 00:00:00
1975;SPHBE-0UG5 ;IVX108;IVX1082030;HD;1938-03-01 00:00:00;;1996-01-01 00:00:00
1976;SPHBE-0UG4 ;IVX108;IVX1082031;HD;1947-02-01 00:00:00;;1996-01-01 00:00:00
1977;RJUSSC0UG11;IVX125;IVX1252032;GS;2004-12-31 00:00:00;;2004-12-31 00:00:00
1978;RJUSSC0UG1 ;IVX125;IVX1252033;OL;1967-03-01 00:00:00;;1996-01-01 00:00:00
1979;RJUSFL0UG3 ;IVX49;IVX492034;HD;1970-02-01 00:00:00;;1996-01-01 00:00:00
1980;RJUSFL0UG2 ;IVX49;IVX492035;HD;1969-04-01 00:00:00;;1996-01-01 00:00:00
1981;RJUSFL0UG1 ;IVX49;IVX492036;HD;1970-01-01 00:00:00;;1996-01-01 00:00:00
1982;SPHBS-0UG14;IVX77;IVX772037;HD;1956-02-01 00:00:00;;1996-01-01 00:00:00
1983;BAEGJG0UG23;IVX145;IVX1452038;OD;2002-06-28 00:00:00;2005-01-01;
1984;BAEGJG0UG46;IVX145;IVX1452039;OD;2002-06-28 00:00:00;2005-01-01;
1985;PEUTSD0UG11;IVX350;IVX3502040;OL;2013-01-24 00:00:00;;2013-01-24 00:00:00
1986;ROUHSN0UG37;IVX340;IVX3402041;HD;2016-01-28 00:00:00;;2016-01-28 00:00:00
1987;BAEGJG0UG44;IVX145;IVX1452042;OD;2002-06-28 00:00:00;2005-01-01;
1988;BAEGJG0UG66;IVX145;IVX1452043;OD;2002-06-28 00:00:00;2005-01-01;
1989;BAEGJG0UG65;IVX145;IVX1452044;OD;2002-06-28 00:00:00;2005-01-01;
1990;APUCCA0UG03;IVX144;IVX1442045;HD;2016-08-05 00:00:00;;2016-08-05 00:00:00
1991;APUCCA0UG02;IVX144;IVX1442046;HD;2016-06-07 00:00:00;;2016-06-07 00:00:00
1992;APUCCA0UG01;IVX144;IVX1442047;HD;2016-05-05 00:00:00;;2016-05-05 00:00:00
1993;MGSOBR0UG3 ;IVX211;IVX2112048;HD;1999-01-20 00:00:00;;1999-01-20 00:00:00
1994;MGSOBR0UG2 ;IVX211;IVX2112049;HD;1998-12-19 00:00:00;;1998-12-19 00:00:00
1995;MGSOBR0UG1 ;IVX211;IVX2112050;HD;1998-09-15 00:00:00;;1998-09-15 00:00:00
1996;MTUHTP0UG5 ;IVX224;IVX2242051;HD;2016-08-04 00:00:00;;2016-08-04 00:00:00
1997;MTUHTP0UG4 ;IVX224;IVX2242052;HD;2016-08-04 00:00:00;;2016-08-04 00:00:00
1998;MTUHTP0UG3 ;IVX224;IVX2242053;HD;2016-08-04 00:00:00;;2016-08-04 00:00:00
1999;ROUHSN0UG38;IVX340;IVX3402054;HD;2015-12-25 00:00:00;;2015-12-25 00:00:00
2000;MTUHTP0UG2 ;IVX224;IVX2242055;HD;2015-12-30 00:00:00;;2015-12-30 00:00:00
2001;BAEGJG0UG41;IVX145;IVX1452056;OD;2002-06-28 00:00:00;2005-01-01;
2002;BAEGJG0UG40;IVX145;IVX1452057;OD;2002-06-28 00:00:00;2005-01-01;
2003;BAEGJG0UG38;IVX145;IVX1452058;OD;2002-06-28 00:00:00;2005-01-01;
2004;BAEGJG0UG37;IVX145;IVX1452059;OD;2002-06-28 00:00:00;2005-01-01;
2005;BAEGJG0UG36;IVX145;IVX1452060;OD;2002-06-28 00:00:00;2005-01-01;
2006;BAEGJG0UG34;IVX145;IVX1452061;OD;2002-06-28 00:00:00;2005-01-01;
2007;BAEGJG0UG32;IVX145;IVX1452062;OD;2002-06-28 00:00:00;2005-01-01;
2008;BAEGJG0UG31;IVX145;IVX1452063;OD;2002-06-28 00:00:00;2005-01-01;
2009;BAEGJG0UG30;IVX145;IVX1452064;OD;2002-06-28 00:00:00;2005-01-01;
2010;BAEGJG0UG29;IVX145;IVX1452065;OD;2002-06-28 00:00:00;2005-01-01;
2011;BAEGJG0UG26;IVX145;IVX1452066;OD;2002-06-28 00:00:00;2005-01-01;
2012;BAEGJG0UG25;IVX145;IVX1452067;OD;2002-06-28 00:00:00;2005-01-01;
2013;MTDA--0UG5 ;IVX220;IVX2202068;HD;2011-08-09 00:00:00;;2011-08-09 00:00:00
2014;MTUHTP0UG1 ;IVX224;IVX2242069;HD;2015-11-07 00:00:00;;2015-11-07 00:00:00
2015;PEUTSD0UG13;IVX350;IVX3502070;OL;2013-02-02 00:00:00;;2013-02-02 00:00:00
2016;BAUSQ-0UG5 ;IVX116;IVX1162071;HD;1981-04-30 00:00:00;;1996-01-01 00:00:00
2017;BAUST-0UG1 ;IVX318;IVX3182072;HD;1971-04-30 00:00:00;;1996-01-01 00:00:00
2018;PEUTSD0UG10;IVX350;IVX3502073;OL;2013-01-24 00:00:00;;2013-01-24 00:00:00
2019;PEUTSD0UG1 ;IVX350;IVX3502074;OL;2013-01-24 00:00:00;;2013-01-24 00:00:00
2020;PEUTSD0G12 ;IVX350;IVX3502075;OL;2013-01-24 00:00:00;;2013-01-24 00:00:00
2021;PEUTPT0UG4 ;IVX243;IVX2432076;OL;2013-12-31 00:00:00;;2013-12-31 00:00:00
2022;PEUTPT0UG3 ;IVX243;IVX2432077;OL;2013-12-31 00:00:00;;2013-12-31 00:00:00
2023;PEUTPT0UG2 ;IVX243;IVX2432078;OL;2013-12-05 00:00:00;;2013-12-05 00:00:00
2024;PEUTPT0UG1 ;IVX243;IVX2432079;OL;2013-12-05 00:00:00;;2013-12-05 00:00:00
2025;MGUTIB0UG2 ;IVX109;IVX1092080;CC;2003-07-27 00:00:00;;2003-07-24 00:00:00
2026;MGUTIB0UG1 ;IVX109;IVX1092081;GS;2002-07-08 00:00:00;;2002-07-08 00:00:00
2027;MGUSMR0UG8 ;IVX215;IVX2152082;HD;1977-01-01 00:00:00;;1996-01-01 00:00:00
2028;MGUSMR0UG7 ;IVX215;IVX2152083;HD;1976-04-01 00:00:00;;1996-01-01 00:00:00
2029;MGUSMR0UG6 ;IVX215;IVX2152084;HD;1976-03-01 00:00:00;;1996-01-01 00:00:00
2030;MGUSMR0UG5 ;IVX215;IVX2152085;HD;1976-02-01 00:00:00;;1996-01-01 00:00:00
2031;BAUSQ-0UG6 ;IVX116;IVX1162086;HD;1983-02-28 00:00:00;;1996-01-01 00:00:00
2032;MGUSMR0UG4 ;IVX215;IVX2152087;HD;1976-02-01 00:00:00;;1996-01-01 00:00:00
2033;MGUSMR0UG2 ;IVX215;IVX2152088;HD;1975-04-01 00:00:00;;1996-01-01 00:00:00
2034;MGUSMR0UG1 ;IVX215;IVX2152089;HD;1975-04-01 00:00:00;;1996-01-01 00:00:00
2035;MGUSMM0UG9 ;IVX117;IVX1172090;HD;1969-01-01 00:00:00;;1996-01-01 00:00:00
2036;MGUSMM0UG8 ;IVX117;IVX1172091;HD;1968-02-01 00:00:00;;1996-01-01 00:00:00
2037;MGUSMM0UG7 ;IVX117;IVX1172092;HD;1968-02-01 00:00:00;;1996-01-01 00:00:00
2038;MGUSMM0UG6 ;IVX117;IVX1172093;HD;1968-02-01 00:00:00;;1996-01-01 00:00:00
2039;MGUSMM0UG5 ;IVX117;IVX1172094;HD;1968-01-01 00:00:00;;1996-01-01 00:00:00
2040;MGUSMM0UG4 ;IVX117;IVX1172095;HD;1960-03-01 00:00:00;;1996-01-01 00:00:00
2041;MGUSMM0UG3 ;IVX117;IVX1172096;HD;1960-03-01 00:00:00;;1996-01-01 00:00:00
2042;MGUSMM0UG2 ;IVX117;IVX1172097;HD;1957-01-01 00:00:00;;1996-01-01 00:00:00
2043;MGUSMM0UG10;IVX117;IVX1172098;HD;1969-01-01 00:00:00;;1996-01-01 00:00:00
2044;MGUSMM0UG1 ;IVX117;IVX1172099;HD;1956-04-01 00:00:00;;1996-01-01 00:00:00
2045;MGUSIM0UG6 ;IVX55;IVX552100;HD;1981-04-01 00:00:00;;1996-01-01 00:00:00
2046;MGUSMR0UG3 ;IVX215;IVX2152101;HD;1976-01-01 00:00:00;;1996-01-01 00:00:00
2047;RRUTMS0UG15;IVX363;IVX3632102;OL;;2022-10-04;2022-10-04 00:00:00
2048;MAUTP50UG28;IVX370;IVX3702103;GS;2022-11-12 00:00:00;;2022-11-12 00:00:00
2049;RJPSD20ST1 ;IVX354;IVX3542104;GS;2023-02-28 00:00:00;;
2050;RJPSD20UG1 ;IVX354;IVX3542105;GS;2022-12-13 00:00:00;;2022-12-13 00:00:00
2051;RJPSD20UG2 ;IVX354;IVX3542106;GS;2022-12-13 00:00:00;;2022-12-13 00:00:00
2052;RJPSD20UG4 ;IVX354;IVX3542107;GS;2022-12-13 00:00:00;;2022-12-13 00:00:00
2053;RJKR130ST1 ;IVX355;IVX3552108;GS;2022-12-31 00:00:00;;2022-12-31 00:00:00
2054;RJKR130UG10;IVX355;IVX3552109;GS;2022-12-13 00:00:00;;2022-12-13 00:00:00
2055;RJKR130UG11;IVX355;IVX3552110;GS;2022-12-13 00:00:00;;2022-12-13 00:00:00
2056;RJKR130UG12;IVX355;IVX3552111;GS;2022-12-13 00:00:00;;2022-12-13 00:00:00
2057;RJKR130UG2 ;IVX355;IVX3552112;GS;2022-12-13 00:00:00;;2022-12-13 00:00:00
2058;RJKR130UG3 ;IVX355;IVX3552113;GS;2022-12-13 00:00:00;;2022-12-13 00:00:00
2059;RJKR130UG4 ;IVX355;IVX3552114;GS;2022-12-13 00:00:00;;2022-12-13 00:00:00
2060;RJKR130UG5 ;IVX355;IVX3552115;GS;2022-12-13 00:00:00;;2022-12-13 00:00:00
2061;RJKR130UG6 ;IVX355;IVX3552116;GS;2022-12-13 00:00:00;;2022-12-13 00:00:00
2062;RJKR130UG7 ;IVX355;IVX3552117;GS;2022-12-13 00:00:00;;2022-12-13 00:00:00
2063;RJKR130UG8 ;IVX355;IVX3552118;GS;2022-12-16 00:00:00;;2022-12-16 00:00:00
2064;RJKR130UG9 ;IVX355;IVX3552119;GS;2022-12-13 00:00:00;;2022-12-13 00:00:00
2065;PRUFRA0UG11;IVX66;IVX662120;CV;2022-12-07 00:00:00;;2022-12-07 00:00:00
2066;MTURJ10UG4 ;IVX364;IVX3642121;GS;;;
2068;RJPSD10ST1 ;IVX353;IVX3532123;GS;;2023-02-14;
2070;RRUTMS0UG01;IVX363;IVX3632125;OL;2022-12-21 00:00:00;;
2071;RRUTMS0UG02;IVX363;IVX3632126;DO;2022-12-21 00:00:00;;
2072;RJMAE-0GTE ;IVX360;IVX3602127;GS;2023-12-02 00:00:00;;2023-12-02 00:00:00
2073;MTUEP20UG1 ;IVX365;IVX3652128;GS;;;
2074;MTURJ10UG1 ;IVX364;IVX3642129;GS;;;
2075;MTURJ10UG2 ;IVX364;IVX3642130;GS;;;
2076;MTURJ10UG3 ;IVX364;IVX3642131;GS;;;
2077;MTUEP20UG3 ;IVX365;IVX3652132;GS;;;
2078;MTUEP20UG2 ;IVX365;IVX3652133;GS;;;
2079;MTUEP20UG4 ;IVX365;IVX3652134;GS;;;
2080;MTUEP40UGA1;IVX366;IVX3662135;GS;;;
2081;MTUEP40UGA2;IVX366;IVX3662136;GS;;;
2082;MTUEP40UGB1;IVX366;IVX3662137;GS;;;
2083;MTUEP40UGC1;IVX366;IVX3662138;GS;;;
2084;MTUEP40UGC2;IVX366;IVX3662139;GS;;;
2085;MTUEP40UGD1;IVX366;IVX3662140;GS;;;
2086;MTUEP40UGE1;IVX366;IVX3662141;GS;;;
2087;MTUEP40UGE2;IVX366;IVX3662142;GS;;;
2088;MTUEP40UGF1;IVX366;IVX3662143;GS;;;
2089;MTUEP40UG1 ;IVX366;IVX3662144;GS;;;
2090;MTUEP40UG2 ;IVX366;IVX3662145;GS;;;
2091;MTUEP40UG3 ;IVX366;IVX3662146;GS;;;
2092;MTUEDX0UG1 ;IVX367;IVX3672147;GS;;;
2093;RJUSSC0UG31;IVX125;IVX1252148;CC;2023-02-24 00:00:00;;2023-02-24 00:00:00
2095;RRUTBB0UG01;IVX369;IVX3692150;MS;2023-06-21 00:00:00;;
2096;RRUTBB0UG1C;IVX369;IVX3692151;MS;2024-04-11 03:00:00.000;;
2117;RRUTPL0UG1 ;IVX362;IVX3622172;MS;2022-11-24 00:00:00;;
2118;RRUTPL0UG2 ;IVX362;IVX3622173;MS;2022-11-24 00:00:00;;
2120;BAUPR30TG9 ;IVX395;IVX3952175;GS;2023-05-03 00:00:00;;2023-05-03 00:00:00
2121;BAUPR30TG8 ;IVX395;IVX3952176;GS;2023-05-03 00:00:00;;2023-05-03 00:00:00
2122;BAUPR30TG7 ;IVX395;IVX3952177;GS;2023-05-03 00:00:00;;2023-05-03 00:00:00
2123;BAUPR30TG6 ;IVX395;IVX3952178;GS;2023-05-03 00:00:00;;2023-05-03 00:00:00
2124;BAUPR30TG5 ;IVX395;IVX3952179;GS;2023-05-03 00:00:00;;2023-05-03 00:00:00
2125;BAUPR30TG4 ;IVX395;IVX3952180;GS;2023-05-03 00:00:00;;2023-05-03 00:00:00
2126;BAUPR20TG13;IVX396;IVX3962181;GS;2023-05-24 00:00:00;;2023-05-24 00:00:00
2127;BAUPR20TG12;IVX396;IVX3962182;GS;2023-05-24 00:00:00;;2023-05-24 00:00:00
2128;BAUPR20TG11;IVX396;IVX3962183;GS;2023-05-24 00:00:00;;2023-05-24 00:00:00
2129;BAUPR20TG10;IVX396;IVX3962184;GS;2023-05-24 00:00:00;;2023-05-24 00:00:00
2130;BAUPR40TG14;IVX397;IVX3972185;GS;2023-05-30 00:00:00;;
2170;MAUTNV0UG18;IVX198;IVX1982225;GS;;;
2171;RSUSJO0UG3 ;IVX284;IVX2842226;HD;;2008-03-06;
2198;RRUTBB0UG1 ;IVX369;IVX3692253;MS;2023-06-21 00:00:00;2022-12-13;
2200;RRJP--0UG01;IVX400;IVX4002255;HD;;;
2201;RRJP--0UG02;IVX400;IVX4002256;HD;;;
2202;RRJP--0UG03;IVX400;IVX4002257;HD;;;
2203;RRJP--0UG04;IVX400;IVX4002258;HD;;;
2221;PEUTCD0G6  ;IVX406;IVX4062276;OL;;;
2222;PEUTCD0UGG7;IVX406;IVX4062277;OL;;;
2224;PEUTCD0UG8 ;IVX406;IVX4062279;OL;;;
2225;PEUTCD0UG9 ;IVX406;IVX4062280;OL;;;
2228;PEUTCD0UG2 ;IVX406;IVX4062283;OL;;;
2229;PEUTCD0UG1 ;IVX406;IVX4062284;OL;;;
2233;PEUTCD0UG7 ;IVX406;IVX4062288;OL;;;
2234;PEUTCD0UG81;IVX406;IVX4062289;OL;;;
2235;PEUTCD0UG91;IVX406;IVX4062290;OL;;;
2236;PEUTCD0UG10;IVX406;IVX4062291;OL;;;
2237;PEUTPM0G5  ;IVX407;IVX4072292;OL;;;
2238;PEUTPM0UGG6;IVX407;IVX4072293;OL;;;
2240;PEUTPM0UG8 ;IVX407;IVX4072295;OL;;;
2241;PEUTPM0UG9 ;IVX407;IVX4072296;OL;;;
2242;PEUTPM0UG10;IVX407;IVX4072297;OL;;;
2243;PEUTPM0UG11;IVX407;IVX4072298;OL;;;
2244;PEUTPM0UG12;IVX407;IVX4072299;OL;;;
2270;PEUTCD0UG12;IVX406;IVX4062325;OL;;;
2271;PEUTCD0UG11;IVX406;IVX4062326;OL;;;
